Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Year,Month,Day,Weekday
2,26,23.0,3,69.0,1,1,2022-02-02,0,2022,2,2,2
1,129,41.0,7,287.0,1,0,2022-02-02,0,2022,2,2,2
5,101,35.0,1,35.0,1,1,2022-02-02,0,2022,2,2,2
7,175,12.5,2,25.0,2,1,2022-02-02,0,2022,2,2,2
0,176,14.0,7,98.0,2,1,2022-02-02,1,2022,2,2,2
2,34,24.5,10,245.0,1,0,2022-02-02,1,2022,2,2,2
6,182,14.0,10,140.0,2,0,2022-02-02,0,2022,2,2,2
5,133,41.0,5,205.0,1,0,2022-02-02,0,2022,2,2,2
3,195,17.0,3,51.0,2,1,2022-02-02,0,2022,2,2,2
4,4,18.5,7,129.5,1,1,2022-02-02,1,2022,2,2,2
1,129,41.0,3,123.0,1,1,2022-02-02,0,2022,2,2,2
3,131,41.0,7,287.0,0,1,2022-02-02,1,2022,2,2,2
7,23,21.5,7,150.5,0,0,2022-02-03,0,2022,2,3,3
4,68,30.5,5,152.5,0,0,2022-02-03,0,2022,2,3,3
5,101,35.0,1,35.0,0,1,2022-02-03,0,2022,2,3,3
0,128,41.0,8,328.0,2,0,2022-02-03,1,2022,2,3,3
1,89,33.5,5,167.5,1,1,2022-02-03,0,2022,2,3,3
3,115,38.0,8,304.0,1,0,2022-02-03,0,2022,2,3,3
0,32,24.5,2,49.0,2,1,2022-02-04,0,2022,2,4,4
3,200,33.5,7,234.5,2,1,2022-02-04,0,2022,2,4,4
0,32,24.5,9,220.5,0,1,2022-02-04,0,2022,2,4,4
2,82,5.0,10,50.0,0,0,2022-02-04,1,2022,2,4,4
6,54,27.5,9,247.5,1,0,2022-02-04,0,2022,2,4,4
0,192,17.0,6,102.0,1,0,2022-02-04,1,2022,2,4,4
5,5,18.5,6,111.0,1,1,2022-02-04,0,2022,2,4,4
5,165,11.0,5,55.0,2,0,2022-02-04,1,2022,2,4,4
6,78,32.0,10,320.0,0,0,2022-02-04,0,2022,2,4,4
6,62,29.0,6,174.0,0,1,2022-02-04,0,2022,2,4,4
5,165,11.0,8,88.0,2,1,2022-02-05,0,2022,2,5,5
1,113,38.0,2,76.0,0,0,2022-02-05,0,2022,2,5,5
0,168,12.5,6,75.0,0,0,2022-02-05,0,2022,2,5,5
1,25,23.0,1,23.0,1,1,2022-02-05,1,2022,2,5,5
5,45,26.0,5,130.0,1,0,2022-02-05,0,2022,2,5,5
4,140,6.5,1,6.5,1,1,2022-02-05,0,2022,2,5,5
1,177,14.0,1,14.0,2,0,2022-02-05,1,2022,2,5,5
6,78,32.0,2,64.0,0,1,2022-02-05,1,2022,2,5,5
5,165,11.0,3,33.0,1,0,2022-02-05,0,2022,2,5,5
5,13,20.0,6,120.0,2,1,2022-02-06,0,2022,2,6,6
5,141,6.5,4,26.0,0,0,2022-02-06,0,2022,2,6,6
7,119,38.0,4,152.0,1,0,2022-02-06,1,2022,2,6,6
4,28,23.0,10,230.0,0,0,2022-02-06,0,2022,2,6,6
0,64,30.5,7,213.5,1,1,2022-02-06,1,2022,2,6,6
4,180,14.0,5,70.0,1,0,2022-02-06,0,2022,2,6,6
5,165,11.0,2,22.0,2,0,2022-02-06,1,2022,2,6,6
1,129,41.0,7,287.0,0,1,2022-02-06,0,2022,2,6,6
6,150,8.0,8,64.0,2,0,2022-02-06,1,2022,2,6,6
6,182,14.0,6,84.0,2,0,2022-02-06,1,2022,2,6,6
4,124,39.5,2,79.0,0,1,2022-02-06,0,2022,2,6,6
1,121,39.5,7,276.5,0,1,2022-02-06,1,2022,2,6,6
3,99,35.0,10,350.0,2,1,2022-02-07,1,2022,2,7,0
5,69,30.5,9,274.5,2,1,2022-02-07,0,2022,2,7,0
6,158,9.5,6,57.0,2,1,2022-02-07,0,2022,2,7,0
3,27,23.0,1,23.0,2,0,2022-02-07,0,2022,2,7,0
5,125,39.5,3,118.5,2,1,2022-02-07,1,2022,2,7,0
5,200,26.0,7,182.0,2,0,2022-02-07,0,2022,2,7,0
0,72,32.0,6,192.0,2,1,2022-02-07,1,2022,2,7,0
1,105,36.5,7,255.5,2,0,2022-02-07,0,2022,2,7,0
6,78,32.0,8,256.0,1,1,2022-02-07,1,2022,2,7,0
7,103,35.0,5,175.0,2,1,2022-02-07,1,2022,2,7,0
4,4,18.5,3,55.5,2,0,2022-02-08,0,2022,2,8,1
0,48,27.5,2,55.0,0,0,2022-02-08,1,2022,2,8,1
2,114,38.0,9,342.0,2,0,2022-02-08,0,2022,2,8,1
2,82,5.0,6,30.0,1,0,2022-02-08,1,2022,2,8,1
3,11,20.0,2,40.0,1,0,2022-02-08,1,2022,2,8,1
0,56,29.0,8,232.0,1,0,2022-02-08,0,2022,2,8,1
2,82,5.0,7,35.0,1,1,2022-02-08,1,2022,2,8,1
2,2,18.5,1,18.5,0,0,2022-02-08,1,2022,2,8,1
7,167,11.0,4,44.0,0,1,2022-02-08,0,2022,2,8,1
6,62,29.0,8,232.0,0,0,2022-02-08,0,2022,2,8,1
1,121,39.5,1,39.5,2,0,2022-02-09,1,2022,2,9,2
6,142,6.5,1,6.5,1,0,2022-02-09,0,2022,2,9,2
4,4,18.5,3,55.5,2,0,2022-02-09,1,2022,2,9,2
4,52,27.5,1,27.5,0,1,2022-02-09,0,2022,2,9,2
3,115,38.0,10,380.0,0,0,2022-02-09,0,2022,2,9,2
0,144,8.0,8,64.0,1,1,2022-02-09,0,2022,2,9,2
5,13,20.0,7,140.0,1,0,2022-02-09,0,2022,2,9,2
7,200,38.0,6,228.0,2,0,2022-02-09,1,2022,2,9,2
6,78,32.0,1,32.0,2,0,2022-02-09,0,2022,2,9,2
1,97,35.0,6,210.0,1,0,2022-02-09,0,2022,2,9,2
7,183,14.0,8,112.0,0,1,2022-02-09,0,2022,2,9,2
7,39,24.5,10,245.0,1,0,2022-02-09,0,2022,2,9,2
7,79,32.0,6,192.0,2,1,2022-02-09,1,2022,2,9,2
7,63,29.0,9,261.0,2,1,2022-02-10,1,2022,2,10,3
6,118,38.0,1,38.0,0,0,2022-02-10,0,2022,2,10,3
7,183,14.0,2,28.0,2,0,2022-02-10,0,2022,2,10,3
7,111,36.5,3,109.5,1,0,2022-02-10,0,2022,2,10,3
2,58,29.0,3,87.0,0,0,2022-02-10,1,2022,2,10,3
4,4,18.5,3,55.5,1,0,2022-02-10,0,2022,2,10,3
1,121,39.5,9,355.5,1,0,2022-02-10,1,2022,2,10,3
4,156,9.5,5,47.5,2,0,2022-02-11,1,2022,2,11,4
6,86,5.0,10,50.0,2,1,2022-02-11,1,2022,2,11,4
7,135,41.0,4,164.0,1,1,2022-02-11,0,2022,2,11,4
1,105,36.5,1,36.5,0,1,2022-02-11,1,2022,2,11,4
1,113,38.0,2,76.0,1,0,2022-02-11,1,2022,2,11,4
6,14,20.0,3,60.0,0,1,2022-02-11,1,2022,2,11,4
2,90,33.5,4,134.0,0,1,2022-02-11,0,2022,2,11,4
1,81,5.0,2,10.0,0,0,2022-02-11,0,2022,2,11,4
6,190,15.5,10,155.0,2,1,2022-02-11,1,2022,2,11,4
4,108,36.5,10,365.0,2,0,2022-02-11,0,2022,2,11,4
5,197,17.0,4,68.0,1,0,2022-02-11,0,2022,2,11,4
7,127,39.5,7,276.5,0,1,2022-02-12,0,2022,2,12,5
3,51,27.5,10,275.0,0,1,2022-02-12,0,2022,2,12,5
1,57,29.0,7,203.0,2,1,2022-02-12,0,2022,2,12,5
4,4,18.5,3,55.5,1,0,2022-02-12,0,2022,2,12,5
5,101,35.0,8,280.0,2,0,2022-02-12,1,2022,2,12,5
5,45,26.0,5,130.0,0,0,2022-02-12,0,2022,2,12,5
1,113,38.0,2,76.0,0,0,2022-02-12,1,2022,2,12,5
0,176,14.0,1,14.0,2,1,2022-02-12,1,2022,2,12,5
1,153,9.5,4,38.0,1,0,2022-02-12,0,2022,2,12,5
1,49,27.5,7,192.5,2,1,2022-02-12,0,2022,2,12,5
2,66,30.5,9,274.5,2,0,2022-02-12,0,2022,2,12,5
5,133,41.0,9,369.0,2,0,2022-02-12,0,2022,2,12,5
0,8,20.0,5,100.0,1,1,2022-02-12,1,2022,2,12,5
3,43,26.0,1,26.0,0,1,2022-02-12,0,2022,2,12,5
5,117,38.0,8,304.0,1,0,2022-02-12,0,2022,2,12,5
5,45,26.0,10,260.0,0,0,2022-02-13,0,2022,2,13,6
5,61,29.0,1,29.0,0,0,2022-02-13,1,2022,2,13,6
0,200,35.0,9,315.0,0,0,2022-02-13,1,2022,2,13,6
3,27,23.0,4,92.0,1,1,2022-02-13,0,2022,2,13,6
1,17,21.5,10,215.0,1,1,2022-02-13,0,2022,2,13,6
7,127,39.5,1,39.5,0,1,2022-02-13,0,2022,2,13,6
5,165,11.0,3,33.0,0,0,2022-02-13,0,2022,2,13,6
7,63,29.0,2,58.0,0,0,2022-02-13,0,2022,2,13,6
5,85,5.0,3,15.0,2,1,2022-02-13,1,2022,2,13,6
4,28,23.0,6,138.0,2,0,2022-02-13,1,2022,2,13,6
3,200,32.0,4,128.0,2,1,2022-02-13,1,2022,2,13,6
6,190,15.5,2,31.0,0,1,2022-02-13,1,2022,2,13,6
3,91,33.5,10,335.0,1,1,2022-02-13,1,2022,2,13,6
0,136,6.5,6,39.0,2,1,2022-02-14,0,2022,2,14,0
0,8,20.0,10,200.0,2,0,2022-02-14,1,2022,2,14,0
2,170,12.5,8,100.0,1,0,2022-02-14,0,2022,2,14,0
1,9,20.0,8,160.0,0,0,2022-02-14,1,2022,2,14,0
2,194,17.0,6,102.0,1,1,2022-02-14,0,2022,2,14,0
1,129,41.0,3,123.0,2,1,2022-02-14,0,2022,2,14,0
3,11,20.0,9,180.0,2,1,2022-02-14,1,2022,2,14,0
6,200,41.0,6,246.0,1,1,2022-02-14,0,2022,2,14,0
4,100,35.0,2,70.0,0,1,2022-02-14,0,2022,2,14,0
6,118,38.0,5,190.0,2,1,2022-02-14,0,2022,2,14,0
4,36,24.5,7,171.5,1,0,2022-02-14,1,2022,2,14,0
4,196,17.0,6,102.0,1,0,2022-02-14,1,2022,2,14,0
2,162,11.0,9,99.0,0,1,2022-02-14,0,2022,2,14,0
3,115,38.0,8,304.0,2,0,2022-02-14,0,2022,2,14,0
1,73,32.0,10,320.0,0,0,2022-02-14,0,2022,2,14,0
4,36,24.5,3,73.5,1,1,2022-02-14,1,2022,2,14,0
4,164,11.0,9,99.0,1,1,2022-02-14,0,2022,2,14,0
0,168,12.5,9,112.5,0,1,2022-02-15,0,2022,2,15,1
7,95,33.5,8,268.0,2,0,2022-02-15,0,2022,2,15,1
5,5,18.5,6,111.0,0,0,2022-02-15,1,2022,2,15,1
3,91,33.5,6,201.0,0,1,2022-02-15,1,2022,2,15,1
5,101,35.0,1,35.0,0,1,2022-02-15,0,2022,2,15,1
1,25,23.0,10,230.0,1,1,2022-02-15,0,2022,2,15,1
2,162,11.0,8,88.0,1,1,2022-02-15,1,2022,2,15,1
4,92,33.5,4,134.0,0,1,2022-02-15,1,2022,2,15,1
3,107,36.5,3,109.5,1,1,2022-02-15,0,2022,2,15,1
2,10,20.0,4,80.0,1,0,2022-02-15,0,2022,2,15,1
7,39,24.5,5,122.5,2,1,2022-02-15,0,2022,2,15,1
1,65,30.5,10,305.0,2,1,2022-02-15,0,2022,2,15,1
4,148,8.0,8,64.0,2,1,2022-02-16,1,2022,2,16,2
7,55,27.5,4,110.0,2,0,2022-02-16,0,2022,2,16,2
3,27,23.0,5,115.0,0,1,2022-02-16,0,2022,2,16,2
3,171,12.5,1,12.5,0,1,2022-02-16,1,2022,2,16,2
4,172,12.5,5,62.5,0,1,2022-02-16,0,2022,2,16,2
0,192,17.0,7,119.0,0,1,2022-02-16,0,2022,2,16,2
0,192,17.0,7,119.0,0,1,2022-02-16,0,2022,2,16,2
4,36,24.5,10,245.0,1,0,2022-02-17,0,2022,2,17,3
1,73,32.0,10,320.0,2,1,2022-02-17,1,2022,2,17,3
5,125,39.5,7,276.5,0,0,2022-02-17,1,2022,2,17,3
3,19,21.5,6,129.0,2,0,2022-02-17,0,2022,2,17,3
1,129,41.0,9,369.0,0,1,2022-02-17,0,2022,2,17,3
3,195,17.0,7,119.0,0,0,2022-02-17,0,2022,2,17,3
7,159,9.5,6,57.0,1,1,2022-02-17,0,2022,2,17,3
2,162,11.0,3,33.0,2,0,2022-02-17,0,2022,2,17,3
7,135,41.0,1,41.0,0,0,2022-02-17,0,2022,2,17,3
4,108,36.5,4,146.0,1,1,2022-02-17,0,2022,2,17,3
0,32,24.5,10,245.0,0,1,2022-02-17,0,2022,2,17,3
1,185,15.5,8,124.0,1,0,2022-02-18,0,2022,2,18,4
5,37,24.5,9,220.5,2,1,2022-02-18,0,2022,2,18,4
5,37,24.5,10,245.0,0,0,2022-02-18,0,2022,2,18,4
7,23,21.5,10,215.0,1,0,2022-02-18,0,2022,2,18,4
4,124,39.5,10,395.0,1,1,2022-02-18,0,2022,2,18,4
0,16,21.5,10,215.0,2,1,2022-02-18,0,2022,2,18,4
7,183,14.0,8,112.0,2,0,2022-02-18,0,2022,2,18,4
1,49,27.5,7,192.5,0,1,2022-02-18,1,2022,2,18,4
0,48,27.5,4,110.0,0,0,2022-02-18,1,2022,2,18,4
5,85,5.0,7,35.0,1,1,2022-02-18,0,2022,2,18,4
6,86,5.0,5,25.0,0,0,2022-02-18,0,2022,2,18,4
3,187,15.5,3,46.5,1,0,2022-02-18,1,2022,2,18,4
3,19,21.5,4,86.0,2,1,2022-02-18,0,2022,2,18,4
6,158,9.5,1,9.5,2,1,2022-02-18,0,2022,2,18,4
7,31,23.0,6,138.0,1,0,2022-02-18,1,2022,2,18,4
6,30,23.0,10,230.0,2,1,2022-02-18,1,2022,2,18,4
7,200,6.5,5,32.5,1,0,2022-02-18,0,2022,2,18,4
6,62,29.0,7,203.0,2,1,2022-02-18,1,2022,2,18,4
4,164,11.0,2,22.0,0,0,2022-02-19,1,2022,2,19,5
1,81,5.0,3,15.0,0,0,2022-02-19,1,2022,2,19,5
6,86,5.0,6,30.0,1,1,2022-02-19,0,2022,2,19,5
1,129,41.0,2,82.0,1,0,2022-02-19,0,2022,2,19,5
7,175,12.5,6,75.0,2,1,2022-02-19,1,2022,2,19,5
5,85,5.0,5,25.0,2,1,2022-02-19,0,2022,2,19,5
7,143,6.5,1,6.5,0,1,2022-02-19,1,2022,2,19,5
1,121,39.5,9,355.5,2,1,2022-02-19,0,2022,2,19,5
6,174,12.5,6,75.0,2,1,2022-02-19,1,2022,2,19,5
0,0,18.5,3,55.5,2,0,2022-02-19,1,2022,2,19,5
1,1,18.5,9,166.5,1,0,2022-02-19,1,2022,2,19,5
4,68,30.5,8,244.0,1,0,2022-02-19,0,2022,2,19,5
6,182,14.0,8,112.0,1,0,2022-02-19,0,2022,2,19,5
1,129,41.0,3,123.0,2,0,2022-02-20,0,2022,2,20,6
7,63,29.0,7,203.0,0,0,2022-02-20,0,2022,2,20,6
0,0,18.5,10,185.0,2,0,2022-02-20,0,2022,2,20,6
5,173,12.5,5,62.5,0,0,2022-02-20,0,2022,2,20,6
5,165,11.0,7,77.0,0,0,2022-02-20,0,2022,2,20,6
3,171,12.5,8,100.0,0,0,2022-02-20,0,2022,2,20,6
0,32,24.5,9,220.5,1,1,2022-02-20,0,2022,2,20,6
5,85,5.0,7,35.0,1,1,2022-02-20,0,2022,2,20,6
4,52,27.5,10,275.0,2,0,2022-02-20,0,2022,2,20,6
4,12,20.0,5,100.0,2,0,2022-02-20,0,2022,2,20,6
0,88,33.5,9,301.5,1,1,2022-02-20,0,2022,2,20,6
7,63,29.0,6,174.0,0,1,2022-02-21,0,2022,2,21,0
0,88,33.5,7,234.5,1,0,2022-02-21,1,2022,2,21,0
4,28,23.0,2,46.0,1,1,2022-02-21,1,2022,2,21,0
1,129,41.0,3,123.0,0,1,2022-02-21,0,2022,2,21,0
1,153,9.5,1,9.5,2,1,2022-02-21,0,2022,2,21,0
5,173,12.5,6,75.0,2,1,2022-02-21,0,2022,2,21,0
0,128,41.0,6,246.0,2,1,2022-02-21,1,2022,2,21,0
0,152,9.5,5,47.5,1,1,2022-02-21,1,2022,2,21,0
0,24,23.0,1,23.0,0,1,2022-02-21,1,2022,2,21,0
2,162,11.0,5,55.0,0,0,2022-02-22,0,2022,2,22,1
4,196,17.0,6,102.0,1,1,2022-02-22,0,2022,2,22,1
4,92,33.5,8,268.0,0,0,2022-02-22,0,2022,2,22,1
1,200,38.0,10,380.0,0,0,2022-02-22,0,2022,2,22,1
6,86,5.0,9,45.0,1,1,2022-02-22,0,2022,2,22,1
7,31,23.0,7,161.0,2,1,2022-02-22,0,2022,2,22,1
3,195,17.0,1,17.0,2,1,2022-02-22,0,2022,2,22,1
6,174,12.5,2,25.0,1,1,2022-02-22,0,2022,2,22,1
2,58,29.0,10,290.0,2,1,2022-02-22,1,2022,2,22,1
3,91,33.5,7,234.5,2,0,2022-02-22,0,2022,2,22,1
0,128,41.0,10,410.0,1,1,2022-02-23,1,2022,2,23,2
1,145,8.0,10,80.0,0,1,2022-02-23,0,2022,2,23,2
5,165,11.0,2,22.0,2,1,2022-02-23,0,2022,2,23,2
5,93,33.5,5,167.5,1,0,2022-02-23,1,2022,2,23,2
1,113,38.0,5,190.0,1,1,2022-02-23,0,2022,2,23,2
5,85,5.0,4,20.0,1,0,2022-02-23,1,2022,2,23,2
6,30,23.0,9,207.0,1,1,2022-02-23,1,2022,2,23,2
0,64,30.5,4,122.0,1,0,2022-02-23,0,2022,2,23,2
0,112,38.0,1,38.0,1,0,2022-02-23,0,2022,2,23,2
4,84,5.0,3,15.0,2,0,2022-02-23,0,2022,2,23,2
7,191,15.5,5,77.5,1,0,2022-02-23,1,2022,2,23,2
5,13,20.0,8,160.0,2,0,2022-02-23,1,2022,2,23,2
2,98,35.0,6,210.0,1,0,2022-02-23,0,2022,2,23,2
0,168,12.5,10,125.0,1,1,2022-02-23,0,2022,2,23,2
5,141,6.5,10,65.0,1,0,2022-02-24,0,2022,2,24,3
0,8,20.0,1,20.0,2,1,2022-02-24,1,2022,2,24,3
7,47,26.0,2,52.0,2,1,2022-02-24,0,2022,2,24,3
3,131,41.0,10,410.0,2,1,2022-02-24,1,2022,2,24,3
6,158,9.5,5,47.5,1,1,2022-02-24,0,2022,2,24,3
4,156,9.5,6,57.0,2,1,2022-02-24,1,2022,2,24,3
1,65,30.5,9,274.5,1,1,2022-02-24,0,2022,2,24,3
2,26,23.0,9,207.0,0,0,2022-02-24,0,2022,2,24,3
3,107,36.5,7,255.5,1,1,2022-02-24,0,2022,2,24,3
2,146,8.0,4,32.0,2,1,2022-02-25,0,2022,2,25,4
1,25,23.0,2,46.0,2,0,2022-02-25,0,2022,2,25,4
6,118,38.0,7,266.0,0,0,2022-02-25,1,2022,2,25,4
0,40,26.0,7,182.0,2,0,2022-02-25,0,2022,2,25,4
4,108,36.5,4,146.0,2,0,2022-02-25,0,2022,2,25,4
1,185,15.5,5,77.5,0,1,2022-02-26,1,2022,2,26,5
5,125,39.5,1,39.5,2,0,2022-02-26,0,2022,2,26,5
6,86,5.0,1,5.0,0,1,2022-02-26,1,2022,2,26,5
7,87,5.0,5,25.0,0,0,2022-02-26,0,2022,2,26,5
0,16,21.5,8,172.0,1,0,2022-02-26,1,2022,2,26,5
7,15,20.0,10,200.0,1,1,2022-02-26,0,2022,2,26,5
5,141,6.5,7,45.5,2,1,2022-02-27,1,2022,2,27,6
3,131,41.0,5,205.0,1,0,2022-02-27,0,2022,2,27,6
3,59,29.0,9,261.0,2,1,2022-02-27,0,2022,2,27,6
6,38,24.5,5,122.5,0,1,2022-02-27,0,2022,2,27,6
7,199,17.0,6,102.0,0,0,2022-02-27,0,2022,2,27,6
4,28,23.0,5,115.0,2,1,2022-02-27,0,2022,2,27,6
0,88,33.5,10,335.0,0,0,2022-02-27,1,2022,2,27,6
5,85,5.0,1,5.0,1,0,2022-02-27,0,2022,2,27,6
6,174,12.5,8,100.0,2,1,2022-02-27,0,2022,2,27,6
1,137,6.5,1,6.5,1,0,2022-02-27,0,2022,2,27,6
3,187,15.5,9,139.5,0,1,2022-02-27,0,2022,2,27,6
1,25,23.0,10,230.0,1,1,2022-02-27,0,2022,2,27,6
3,155,9.5,2,19.0,0,1,2022-02-27,1,2022,2,27,6
6,70,30.5,3,91.5,0,1,2022-02-27,1,2022,2,27,6
1,105,36.5,6,219.0,0,0,2022-02-28,0,2022,2,28,0
7,175,12.5,7,87.5,2,1,2022-02-28,0,2022,2,28,0
2,58,29.0,9,261.0,0,0,2022-02-28,1,2022,2,28,0
5,141,6.5,8,52.0,2,1,2022-02-28,0,2022,2,28,0
3,131,41.0,8,328.0,2,1,2022-02-28,0,2022,2,28,0
0,184,15.5,7,108.5,0,1,2022-02-28,0,2022,2,28,0
4,4,18.5,3,55.5,2,0,2022-02-28,1,2022,2,28,0
1,89,33.5,10,335.0,0,0,2022-02-28,0,2022,2,28,0
0,176,14.0,8,112.0,1,1,2022-02-28,0,2022,2,28,0
5,93,33.5,9,301.5,2,1,2022-02-28,0,2022,2,28,0
0,88,33.5,9,301.5,1,1,2022-02-28,1,2022,2,28,0
2,114,38.0,7,266.0,0,0,2022-02-28,1,2022,2,28,0
6,46,26.0,3,78.0,0,0,2022-03-01,1,2022,3,1,1
3,107,36.5,7,255.5,1,1,2022-03-01,0,2022,3,1,1
4,28,23.0,8,184.0,0,0,2022-03-01,0,2022,3,1,1
5,93,33.5,10,335.0,0,1,2022-03-01,0,2022,3,1,1
5,173,12.5,3,37.5,2,0,2022-03-01,0,2022,3,1,1
2,170,12.5,6,75.0,0,1,2022-03-01,1,2022,3,1,1
4,68,30.5,5,152.5,1,1,2022-03-01,1,2022,3,1,1
2,26,23.0,8,184.0,2,1,2022-03-01,0,2022,3,1,1
0,16,21.5,3,64.5,2,1,2022-03-01,0,2022,3,1,1
0,184,15.5,6,93.0,0,0,2022-03-01,1,2022,3,1,1
4,148,8.0,4,32.0,2,1,2022-03-01,0,2022,3,1,1
7,119,38.0,5,190.0,2,0,2022-03-01,0,2022,3,1,1
6,86,5.0,2,10.0,1,0,2022-03-01,0,2022,3,1,1
1,89,33.5,8,268.0,1,1,2022-03-01,0,2022,3,1,1
3,195,17.0,3,51.0,0,1,2022-03-01,0,2022,3,1,1
3,27,23.0,9,207.0,0,1,2022-03-01,1,2022,3,1,1
7,15,20.0,2,40.0,0,0,2022-03-01,0,2022,3,1,1
7,71,30.5,4,122.0,1,0,2022-03-02,0,2022,3,2,2
4,36,24.5,4,98.0,2,0,2022-03-02,0,2022,3,2,2
2,178,14.0,5,70.0,1,0,2022-03-02,0,2022,3,2,2
6,158,9.5,3,28.5,2,1,2022-03-02,0,2022,3,2,2
7,191,15.5,2,31.0,1,1,2022-03-02,0,2022,3,2,2
3,131,41.0,10,410.0,0,0,2022-03-02,0,2022,3,2,2
6,62,29.0,10,290.0,2,0,2022-03-02,0,2022,3,2,2
4,172,12.5,5,62.5,2,1,2022-03-02,0,2022,3,2,2
3,75,32.0,10,320.0,1,1,2022-03-02,0,2022,3,2,2
2,2,18.5,7,129.5,0,1,2022-03-02,1,2022,3,2,2
6,190,15.5,6,93.0,2,1,2022-03-02,0,2022,3,2,2
7,183,14.0,7,98.0,1,0,2022-03-02,1,2022,3,2,2
7,175,12.5,2,25.0,0,0,2022-03-02,0,2022,3,2,2
5,165,11.0,1,11.0,2,1,2022-03-02,0,2022,3,2,2
5,21,21.5,2,43.0,0,0,2022-03-02,1,2022,3,2,2
3,59,29.0,5,145.0,0,0,2022-03-02,0,2022,3,2,2
6,126,39.5,8,316.0,0,0,2022-03-02,1,2022,3,2,2
5,165,11.0,2,22.0,2,0,2022-03-02,0,2022,3,2,2
5,133,41.0,7,287.0,2,0,2022-03-02,0,2022,3,2,2
5,117,38.0,5,190.0,1,0,2022-03-02,0,2022,3,2,2
6,86,5.0,4,20.0,0,1,2022-03-03,0,2022,3,3,3
5,200,6.5,2,13.0,0,1,2022-03-03,1,2022,3,3,3
2,58,29.0,10,290.0,0,1,2022-03-03,0,2022,3,3,3
5,125,39.5,4,158.0,2,1,2022-03-03,1,2022,3,3,3
3,115,38.0,9,342.0,2,0,2022-03-03,0,2022,3,3,3
5,133,41.0,9,369.0,2,0,2022-03-03,0,2022,3,3,3
1,105,36.5,9,328.5,2,0,2022-03-04,1,2022,3,4,4
4,12,20.0,6,120.0,2,0,2022-03-04,1,2022,3,4,4
0,176,14.0,1,14.0,0,0,2022-03-04,0,2022,3,4,4
6,126,39.5,2,79.0,2,1,2022-03-04,1,2022,3,4,4
7,119,38.0,9,342.0,2,1,2022-03-04,0,2022,3,4,4
3,187,15.5,2,31.0,1,0,2022-03-04,0,2022,3,4,4
0,144,8.0,10,80.0,0,0,2022-03-04,0,2022,3,4,4
6,86,5.0,4,20.0,2,0,2022-03-04,0,2022,3,4,4
2,34,24.5,1,24.5,1,0,2022-03-04,0,2022,3,4,4
4,36,24.5,2,49.0,1,1,2022-03-04,0,2022,3,4,4
1,65,30.5,2,61.0,0,0,2022-03-04,0,2022,3,4,4
1,9,20.0,6,120.0,2,1,2022-03-04,1,2022,3,4,4
0,64,30.5,1,30.5,1,1,2022-03-04,0,2022,3,4,4
2,130,41.0,7,287.0,0,1,2022-03-05,0,2022,3,5,5
7,87,5.0,4,20.0,0,1,2022-03-05,0,2022,3,5,5
0,136,6.5,4,26.0,2,1,2022-03-05,0,2022,3,5,5
7,175,12.5,8,100.0,2,0,2022-03-05,0,2022,3,5,5
3,155,9.5,10,95.0,2,0,2022-03-05,1,2022,3,5,5
0,72,32.0,5,160.0,2,0,2022-03-05,0,2022,3,5,5
3,195,17.0,7,119.0,0,0,2022-03-05,0,2022,3,5,5
7,39,24.5,6,147.0,0,1,2022-03-05,0,2022,3,5,5
3,75,32.0,10,320.0,2,0,2022-03-05,1,2022,3,5,5
1,185,15.5,9,139.5,2,1,2022-03-05,0,2022,3,5,5
3,195,17.0,4,68.0,0,0,2022-03-05,1,2022,3,5,5
6,150,8.0,10,80.0,2,0,2022-03-06,0,2022,3,6,6
1,17,21.5,1,21.5,2,0,2022-03-06,0,2022,3,6,6
6,182,14.0,2,28.0,1,1,2022-03-06,1,2022,3,6,6
4,68,30.5,4,122.0,0,0,2022-03-06,1,2022,3,6,6
6,70,30.5,10,305.0,0,0,2022-03-06,0,2022,3,6,6
3,11,20.0,4,80.0,1,1,2022-03-06,1,2022,3,6,6
7,143,6.5,10,65.0,0,1,2022-03-06,0,2022,3,6,6
4,200,24.5,5,122.5,1,1,2022-03-06,0,2022,3,6,6
6,200,29.0,4,116.0,1,1,2022-03-06,0,2022,3,6,6
6,14,20.0,5,100.0,2,0,2022-03-06,0,2022,3,6,6
0,152,9.5,9,85.5,0,1,2022-03-06,0,2022,3,6,6
6,86,5.0,9,45.0,2,1,2022-03-07,0,2022,3,7,0
2,98,35.0,6,210.0,2,1,2022-03-07,0,2022,3,7,0
5,165,11.0,5,55.0,2,1,2022-03-07,0,2022,3,7,0
3,115,38.0,2,76.0,1,1,2022-03-07,0,2022,3,7,0
5,37,24.5,1,24.5,1,1,2022-03-07,0,2022,3,7,0
5,85,5.0,7,35.0,2,0,2022-03-07,1,2022,3,7,0
5,117,38.0,3,114.0,1,0,2022-03-07,0,2022,3,7,0
0,48,27.5,6,165.0,2,0,2022-03-08,0,2022,3,8,1
1,169,12.5,9,112.5,1,0,2022-03-08,1,2022,3,8,1
0,184,15.5,5,77.5,1,1,2022-03-08,1,2022,3,8,1
1,17,21.5,6,129.0,2,0,2022-03-08,1,2022,3,8,1
7,31,23.0,4,92.0,1,1,2022-03-08,0,2022,3,8,1
1,177,14.0,4,56.0,2,0,2022-03-08,0,2022,3,8,1
